"","Longitude..x.","Latitude..y.","Station.Name","Climate.ID","Date.Time","Year","Month","Mean.Max.Temp...C.","Mean.Max.Temp.Flag","Mean.Min.Temp...C.","Mean.Min.Temp.Flag","Mean.Temp...C.","Mean.Temp.Flag","Extr.Max.Temp...C.","Extr.Max.Temp.Flag","Extr.Min.Temp...C.","Extr.Min.Temp.Flag","Total.Rain..mm.","Total.Rain.Flag","Total.Snow..cm.","Total.Snow.Flag","Total.Precip..mm.","Total.Precip.Flag","Snow.Grnd.Last.Day..cm.","Snow.Grnd.Last.Day.Flag","Dir.of.Max.Gust..10.s.deg.","Dir.of.Max.Gust.Flag","Spd.of.Max.Gust..km.h.","Spd.of.Max.Gust.Flag"
"260",-82.67,42.04,"KINGSVILLE MOE",6134190,"1991-08",1991,8,26.5,"",17.7,"",22.1,"",32,"",12.5,"",101.1,"",0,"",101.1,"",0,"",NA,NA,NA,NA
"261",-82.67,42.04,"KINGSVILLE MOE",6134190,"1991-09",1991,9,21.6,"",12,"",16.8,"",30,"",1.5,"",34.4,"",0,"",34.4,"",0,"",NA,NA,NA,NA
"262",-82.67,42.04,"KINGSVILLE MOE",6134190,"1991-10",1991,10,15.5,"",8.5,"",12,"",23.5,"",-1,"",162.1,"",0,"",162.1,"",0,"",NA,NA,NA,NA
"263",-82.67,42.04,"KINGSVILLE MOE",6134190,"1991-11",1991,11,6.2,"",-0.3,"",2.9,"",15,"S",-10,"",73.1,"",2,"",75.1,"",0,"",NA,NA,NA,NA
"264",-82.67,42.04,"KINGSVILLE MOE",6134190,"1991-12",1991,12,3,"E",-3.8,"E",-0.4,"E",11,"E",-12,"E",34.7,"",6,"",40.7,"",NA,"",NA,NA,NA,NA
"265",-82.67,42.04,"KINGSVILLE MOE",6134190,"1992-01",1992,1,0.6,"",-6.2,"",-2.8,"",8,"",-18.5,"",15.6,"E",24,"",39.6,"E",NA,"M",NA,NA,NA,NA
"266",-82.67,42.04,"KINGSVILLE MOE",6134190,"1992-02",1992,2,2.3,"",-5,"",-1.3,"",8,"",-14.5,"S",56.2,"",2,"",58.2,"",NA,"M",NA,NA,NA,NA
"267",-82.67,42.04,"KINGSVILLE MOE",6134190,"1992-03",1992,3,4.8,"",-3.8,"E",0.5,"E",13,"",-13,"",50.8,"",21.7,"",72.5,"",NA,"M",NA,NA,NA,NA
"268",-82.67,42.04,"KINGSVILLE MOE",6134190,"1992-04",1992,4,10.3,"",1.8,"",6.1,"",22.5,"",-6,"",92.6,"E",0,"T",92.6,"E",NA,"M",NA,NA,NA,NA
"269",-82.67,42.04,"KINGSVILLE MOE",6134190,"1992-05",1992,5,18.5,"",7.8,"E",13.1,"E",27.5,"",1.5,"",35.3,"",0,"",35.3,"",0,"",NA,NA,NA,NA
"270",-82.67,42.04,"KINGSVILLE MOE",6134190,"1992-06",1992,6,22.7,"",12.6,"",17.7,"",29,"",5,"",64.1,"",0,"",64.1,"",0,"",NA,NA,NA,NA
"271",-82.67,42.04,"KINGSVILLE MOE",6134190,"1992-07",1992,7,24.2,"E",15,"E",19.4,"E",27.5,"B",10,"B",130.9,"",0,"",130.9,"",0,"",NA,NA,NA,NA
"272",-82.67,42.04,"KINGSVILLE MOE",6134190,"1992-08",1992,8,23.7,"",14.2,"",19,"",30,"",9,"",98.9,"",0,"",98.9,"",0,"",NA,NA,NA,NA
"273",-82.67,42.04,"KINGSVILLE MOE",6134190,"1992-09",1992,9,20.9,"",12.2,"E",16.6,"E",26.5,"",2,"",187.6,"",0,"",187.6,"",0,"",NA,NA,NA,NA
"274",-82.67,42.04,"KINGSVILLE MOE",6134190,"1992-10",1992,10,14.1,"E",4.3,"",9.2,"E",21,"",-4,"",60.1,"E",0,"",60.1,"E",0,"",NA,NA,NA,NA
"275",-82.67,42.04,"KINGSVILLE MOE",6134190,"1992-11",1992,11,7,"E",1.3,"",4.1,"E",13,"S",-4.5,"",118.4,"",2,"",120.4,"",0,"",NA,NA,NA,NA
"276",-82.67,42.04,"KINGSVILLE MOE",6134190,"1992-12",1992,12,2.8,"E",-2.8,"E",0.1,"E",10,"E",-11.5,"E",54.9,"",3,"",57.9,"",NA,"",NA,NA,NA,NA
"277",-82.67,42.04,"KINGSVILLE MOE",6134190,"1993-01",1993,1,0.6,"",-6.2,"",-2.8,"",9,"S",-13.5,"",83,"",21.6,"",104.6,"",NA,"",NA,NA,NA,NA
"278",-82.67,42.04,"KINGSVILLE MOE",6134190,"1993-02",1993,2,-1.8,"",-9.8,"",-5.8,"",7.5,"",-18,"",4,"",38,"",42,"",NA,"",NA,NA,NA,NA
"279",-82.67,42.04,"KINGSVILLE MOE",6134190,"1993-03",1993,3,2.9,"",-4.1,"",-0.6,"",14.5,"",-15,"S",55.6,"",25,"",80.6,"",NA,"",NA,NA,NA,NA
"280",-82.67,42.04,"KINGSVILLE MOE",6134190,"1993-04",1993,4,11.6,"E",1.9,"E",6.7,"E",20,"",-3,"",90.1,"",0.6,"",90.7,"",0,"",NA,NA,NA,NA
"281",-82.67,42.04,"KINGSVILLE MOE",6134190,"1993-05",1993,5,19.4,"",8.3,"E",13.9,"E",27.5,"",3.5,"",53.4,"",0,"",53.4,"",0,"",NA,NA,NA,NA
"282",-82.67,42.04,"KINGSVILLE MOE",6134190,"1993-06",1993,6,23,"",13.8,"",18.4,"",29,"",5,"",113,"",0,"",113,"",0,"",NA,NA,NA,NA
"283",-82.67,42.04,"KINGSVILLE MOE",6134190,"1993-07",1993,7,27.5,"",17.9,"",22.7,"",32,"",13,"S",47,"E",0,"",47,"E",0,"",NA,NA,NA,NA
"284",-82.67,42.04,"KINGSVILLE MOE",6134190,"1993-08",1993,8,27.3,"",17.2,"",22.2,"",31.5,"S",10.5,"",22.5,"",0,"",22.5,"",0,"",NA,NA,NA,NA
"285",-82.67,42.04,"KINGSVILLE MOE",6134190,"1993-09",1993,9,19.6,"",10.1,"",14.9,"",27,"",-0.5,"",105.4,"",0,"",105.4,"",0,"",NA,NA,NA,NA
"286",-82.67,42.04,"KINGSVILLE MOE",6134190,"1993-10",1993,10,13.5,"E",4.2,"E",8.7,"E",22,"B",-2,"E",45.6,"E",0.8,"",46.4,"E",NA,"M",NA,NA,NA,NA
"287",-82.67,42.04,"KINGSVILLE MOE",6134190,"1993-11",1993,11,7.3,"E",0.1,"E",3.6,"E",14,"E",-6,"E",66.6,"",0,"T",66.6,"",0,"",NA,NA,NA,NA
"288",-82.67,42.04,"KINGSVILLE MOE",6134190,"1993-12",1993,12,1.7,"",-5.3,"E",-1.8,"E",11,"",-20,"",29.2,"",12.5,"",41.7,"",NA,"",NA,NA,NA,NA
"289",-82.67,42.04,"KINGSVILLE MOE",6134190,"1994-01",1994,1,-5.5,"E",-15.6,"E",-11,"I",4,"E",-29,"E",39,"",39.7,"E",78.7,"E",NA,"M",NA,NA,NA,NA
"290",-82.67,42.04,"KINGSVILLE MOE",6134190,"1994-02",1994,2,-1.3,"E",-11.4,"E",-6.3,"E",10,"E",-26,"E",12,"",43.1,"E",55.1,"E",NA,"M",NA,NA,NA,NA
"291",-82.67,42.04,"KINGSVILLE MOE",6134190,"1994-03",1994,3,5.1,"E",-4,"E",0.5,"E",16,"",-17,"",55.5,"",19.3,"",74.8,"",NA,"",NA,NA,NA,NA
"292",-82.67,42.04,"KINGSVILLE MOE",6134190,"1994-04",1994,4,13,"",2.2,"E",7.6,"E",25,"",-5,"S",95.7,"E",6,"",101.7,"E",NA,"",NA,NA,NA,NA
"293",-82.67,42.04,"KINGSVILLE MOE",6134190,"1994-05",1994,5,18.2,"E",6.4,"E",12.3,"E",29,"E",0,"",52.5,"",0,"",52.5,"",0,"",NA,NA,NA,NA
"294",-82.67,42.04,"KINGSVILLE MOE",6134190,"1994-06",1994,6,26.2,"E",15.5,"",20.9,"E",33.5,"",5,"",97.5,"",0,"",97.5,"",0,"",NA,NA,NA,NA
"295",-82.67,42.04,"KINGSVILLE MOE",6134190,"1994-07",1994,7,27.2,"E",17.4,"",22.3,"E",32,"",6,"",44.2,"E",0,"",44.2,"E",0,"",NA,NA,NA,NA
"296",-82.67,42.04,"KINGSVILLE MOE",6134190,"1994-08",1994,8,24.4,"",14.2,"E",19.3,"E",30,"",6,"",124.3,"E",0,"",124.3,"E",0,"",NA,NA,NA,NA
"297",-82.67,42.04,"KINGSVILLE MOE",6134190,"1994-09",1994,9,22.6,"",13.6,"E",18.1,"E",27.5,"",6,"",101,"",0,"",101,"",0,"",NA,NA,NA,NA
"298",-82.67,42.04,"KINGSVILLE MOE",6134190,"1994-10",1994,10,16.1,"E",8.2,"E",12.2,"E",23,"E",2,"S",42.4,"",0,"",42.4,"",0,"",NA,NA,NA,NA
"299",-82.67,42.04,"KINGSVILLE MOE",6134190,"1994-11",1994,11,10.3,"E",3.4,"E",6.9,"E",15.5,"",-7,"",67.3,"",0,"",67.3,"",0,"",NA,NA,NA,NA
"300",-82.67,42.04,"KINGSVILLE MOE",6134190,"1994-12",1994,12,4.2,"E",-1.1,"E",1.6,"E",13,"",-9,"",43.7,"",20.5,"",64.2,"",0,"",NA,NA,NA,NA
"301",-82.67,42.04,"KINGSVILLE MOE",6134190,"1995-01",1995,1,0.8,"",-5.5,"E",-2.4,"E",13,"",-15,"",61.1,"",29.9,"",91,"",NA,"",NA,NA,NA,NA
"302",-82.67,42.04,"KINGSVILLE MOE",6134190,"1995-02",1995,2,-0.9,"",-8.1,"",-4.5,"",7,"",-20,"",9.5,"",6.2,"",15.7,"",NA,"",NA,NA,NA,NA
"303",-82.67,42.04,"KINGSVILLE MOE",6134190,"1995-03",1995,3,7.8,"",-1.6,"E",3.1,"E",19,"",-11,"S",53.4,"",6.9,"",60.3,"",NA,"",NA,NA,NA,NA
"304",-82.67,42.04,"KINGSVILLE MOE",6134190,"1995-04",1995,4,10.3,"",1.7,"E",6,"E",18,"",-8.5,"",103.4,"",0,"T",103.4,"",0,"",NA,NA,NA,NA
"305",-82.67,42.04,"KINGSVILLE MOE",6134190,"1995-05",1995,5,18.3,"E",9.7,"",14,"E",24,"",4,"",115.4,"",0,"",115.4,"",0,"",NA,NA,NA,NA
"306",-82.67,42.04,"KINGSVILLE MOE",6134190,"1995-06",1995,6,25.5,"",16.6,"",21.1,"",35,"",9,"S",15.8,"",0,"",15.8,"",0,"",NA,NA,NA,NA
"307",-82.67,42.04,"KINGSVILLE MOE",6134190,"1995-07",1995,7,27.8,"E",18.8,"E",23.3,"E",35,"",12,"",70.4,"",0,"",70.4,"",0,"",NA,NA,NA,NA
"308",-82.67,42.04,"KINGSVILLE MOE",6134190,"1995-08",1995,8,28.4,"E",19.5,"E",24,"E",33,"",10.5,"",100.8,"",0,"",100.8,"",0,"",NA,NA,NA,NA
"309",-82.67,42.04,"KINGSVILLE MOE",6134190,"1995-09",1995,9,21.3,"",11.8,"E",16.6,"E",28.5,"",2,"",31.1,"",0,"",31.1,"",0,"",NA,NA,NA,NA
"310",-82.67,42.04,"KINGSVILLE MOE",6134190,"1995-10",1995,10,16.5,"",9.1,"",12.8,"",24,"",0.5,"",95.1,"",0,"",95.1,"",0,"",NA,NA,NA,NA
"311",-82.67,42.04,"KINGSVILLE MOE",6134190,"1995-11",1995,11,5.3,"E",-1.3,"",2,"E",16.5,"",-7.5,"",77.7,"",3,"",80.7,"",0,"",NA,NA,NA,NA
"312",-82.67,42.04,"KINGSVILLE MOE",6134190,"1995-12",1995,12,-0.1,"",-6.5,"",-3.3,"",12.5,"",-15.5,"",18.5,"",13.4,"",31.9,"",NA,"",NA,NA,NA,NA
"313",-82.67,42.04,"KINGSVILLE MOE",6134190,"1996-01",1996,1,-1.7,"",-8.3,"",-5,"",9,"",-18,"",39.9,"",9,"",48.9,"",NA,"",NA,NA,NA,NA
"314",-82.67,42.04,"KINGSVILLE MOE",6134190,"1996-02",1996,2,0.3,"E",-7.6,"E",-3.6,"E",12,"S",-21,"",41.9,"",14,"",55.9,"",NA,"",NA,NA,NA,NA
"315",-82.67,42.04,"KINGSVILLE MOE",6134190,"1996-03",1996,3,3.3,"",-5.5,"",-1.1,"",13,"S",-17,"",37.8,"",30.2,"",68,"",NA,"",NA,NA,NA,NA
"316",-82.67,42.04,"KINGSVILLE MOE",6134190,"1996-04",1996,4,10.6,"",1.3,"",6,"",20,"S",-7,"",104,"",5,"",109,"",NA,"",NA,NA,NA,NA
"317",-82.67,42.04,"KINGSVILLE MOE",6134190,"1996-05",1996,5,16.7,"",8.2,"E",12.5,"E",25.5,"",0.5,"E",35.2,"",0,"",35.2,"",0,"",NA,NA,NA,NA
"318",-82.67,42.04,"KINGSVILLE MOE",6134190,"1996-06",1996,6,24.4,"E",16.4,"",20.4,"E",36,"",11,"S",93.1,"",0,"",93.1,"",0,"",NA,NA,NA,NA
"319",-82.67,42.04,"KINGSVILLE MOE",6134190,"1996-07",1996,7,26.1,"",16.6,"",21.4,"",30.5,"",11,"S",105.1,"",0,"",105.1,"",0,"",NA,NA,NA,NA
"320",-82.67,42.04,"KINGSVILLE MOE",6134190,"1996-08",1996,8,27.4,"E",17.5,"E",22.5,"E",30.5,"",12.5,"E",17.5,"",0,"",17.5,"",0,"",NA,NA,NA,NA
"321",-82.67,42.04,"KINGSVILLE MOE",6134190,"1996-09",1996,9,22.2,"",13.7,"",18,"",30,"",6,"",220.8,"",0,"",220.8,"",0,"",NA,NA,NA,NA
"322",-82.67,42.04,"KINGSVILLE MOE",6134190,"1996-10",1996,10,15.1,"E",8,"E",11.6,"E",22.5,"",0,"S",63.6,"",0,"",63.6,"",0,"",NA,NA,NA,NA
"323",-82.67,42.04,"KINGSVILLE MOE",6134190,"1996-11",1996,11,4.7,"E",-1.5,"E",1.6,"E",16,"",-11.5,"",42,"",12.8,"",54.8,"",NA,"M",NA,NA,NA,NA
"324",-82.67,42.04,"KINGSVILLE MOE",6134190,"1996-12",1996,12,2.7,"E",-2.7,"E",0,"E",10,"",-13.5,"",73.9,"",22.3,"",96.2,"",NA,"",NA,NA,NA,NA
"325",-82.67,42.04,"KINGSVILLE MOE",6134190,"1997-01",1997,1,-1,"",-8.9,"",-4.9,"",10.5,"",-19,"",21.5,"",37.5,"",59,"",NA,"",NA,NA,NA,NA
"326",-82.67,42.04,"KINGSVILLE MOE",6134190,"1997-02",1997,2,2.8,"",-4,"",-0.6,"",11.5,"",-14.5,"",109.3,"",18.1,"",127.4,"",NA,"",NA,NA,NA,NA
"327",-82.67,42.04,"KINGSVILLE MOE",6134190,"1997-03",1997,3,5.9,"E",-1.8,"E",2.1,"E",17,"",-10,"S",80.2,"",10.2,"E",90.4,"E",NA,"",NA,NA,NA,NA
"328",-82.67,42.04,"KINGSVILLE MOE",6134190,"1997-04",1997,4,11.6,"",1.9,"",6.8,"",18.5,"",-7,"",47.3,"",0,"T",47.3,"",0,"",NA,NA,NA,NA
"329",-82.67,42.04,"KINGSVILLE MOE",6134190,"1997-05",1997,5,15.7,"I",6.8,"I",11.3,"I",21.5,"I",0,"I",109.2,"",0,"",109.2,"",0,"",NA,NA,NA,NA
"330",-82.67,42.04,"KINGSVILLE MOE",6134190,"1997-06",1997,6,24.3,"",16.2,"",20.2,"",33,"",9,"S",118.6,"",0,"",118.6,"",0,"",NA,NA,NA,NA
"331",-82.67,42.04,"KINGSVILLE MOE",6134190,"1997-07",1997,7,26.3,"E",17.9,"E",22.1,"E",33,"",11,"",35.4,"",0,"",35.4,"",0,"",NA,NA,NA,NA
"332",-82.67,42.04,"KINGSVILLE MOE",6134190,"1997-08",1997,8,24.1,"E",16.2,"",20.2,"E",29.5,"B",10,"",96,"",0,"",96,"",0,"",NA,NA,NA,NA
"333",-82.67,42.04,"KINGSVILLE MOE",6134190,"1997-09",1997,9,21.8,"",13.6,"",17.7,"",28,"",6,"",81.4,"",0,"",81.4,"",0,"",NA,NA,NA,NA
"334",-82.67,42.04,"KINGSVILLE MOE",6134190,"1997-10",1997,10,15.5,"E",7.5,"E",11.5,"E",25,"",-2,"S",57.6,"",0,"",57.6,"",0,"",NA,NA,NA,NA
"335",-82.67,42.04,"KINGSVILLE MOE",6134190,"1997-11",1997,11,6,"E",0,"E",3,"E",12.5,"",-8,"",22.8,"",9,"",31.8,"",NA,"M",NA,NA,NA,NA
"336",-82.67,42.04,"KINGSVILLE MOE",6134190,"1997-12",1997,12,2.8,"",-1.4,"E",0.7,"E",6,"S",-11,"E",46,"",15,"E",61,"E",NA,"",NA,NA,NA,NA
"337",-82.67,42.04,"KINGSVILLE MOE",6134190,"1998-01",1998,1,3,"",-2,"",0.5,"",12,"",-11,"",73.5,"",23.8,"E",97.3,"E",NA,"M",NA,NA,NA,NA
"338",-82.67,42.04,"KINGSVILLE MOE",6134190,"1998-02",1998,2,5,"",-0.5,"",2.3,"",11,"",-5.5,"S",92.7,"",0,"T",92.7,"",0,"",NA,NA,NA,NA
"339",-82.67,42.04,"KINGSVILLE MOE",6134190,"1998-03",1998,3,6.9,"E",0.1,"",3.5,"E",20.5,"",-9.5,"",67.3,"",7.8,"",75.1,"",NA,"M",NA,NA,NA,NA
"340",-82.67,42.04,"KINGSVILLE MOE",6134190,"1998-04",1998,4,13.7,"E",5.1,"E",9.4,"E",23.5,"",-2.5,"",124.4,"",0,"",124.4,"",0,"",NA,NA,NA,NA
"341",-82.67,42.04,"KINGSVILLE MOE",6134190,"1998-05",1998,5,22.7,"E",13.4,"E",17.9,"E",31,"S",7.5,"E",41,"",0,"",41,"",0,"",NA,NA,NA,NA
"342",-82.67,42.04,"KINGSVILLE MOE",6134190,"1998-06",1998,6,23.8,"",15.8,"E",19.7,"E",33,"",5.5,"E",37.9,"",0,"",37.9,"",0,"",NA,NA,NA,NA
"343",-82.67,42.04,"KINGSVILLE MOE",6134190,"1998-07",1998,7,27,"",19,"E",23,"E",30.5,"S",12,"",89.8,"",0,"",89.8,"",0,"",NA,NA,NA,NA
"344",-82.67,42.04,"KINGSVILLE MOE",6134190,"1998-08",1998,8,26.7,"E",18.4,"E",22.6,"E",30,"",12,"S",89.3,"",0,"",89.3,"",0,"",NA,NA,NA,NA
"345",-82.67,42.04,"KINGSVILLE MOE",6134190,"1998-09",1998,9,24.3,"E",15.6,"E",20,"E",29.5,"E",6,"E",23,"E",0,"",23,"E",0,"",NA,NA,NA,NA
"346",-82.67,42.04,"KINGSVILLE MOE",6134190,"1998-10",1998,10,16.4,"E",8.6,"",12.6,"E",25,"E",1.5,"S",37.1,"",0,"",37.1,"",0,"",NA,NA,NA,NA
"347",-82.67,42.04,"KINGSVILLE MOE",6134190,"1998-11",1998,11,10,"E",3.9,"",6.9,"E",15,"B",-2,"",41.8,"",0,"",41.8,"",0,"",NA,NA,NA,NA
"348",-82.67,42.04,"KINGSVILLE MOE",6134190,"1998-12",1998,12,5.5,"E",-1.2,"E",2.2,"E",15,"",-13,"",27.4,"",4,"",31.4,"",NA,"M",NA,NA,NA,NA
"349",-82.67,42.04,"KINGSVILLE MOE",6134190,"1999-01",1999,1,-0.1,"",-8.3,"",-4.2,"",11.5,"",-18.5,"",70.7,"",91.2,"E",161.9,"E",NA,"",NA,NA,NA,NA
"350",-82.67,42.04,"KINGSVILLE MOE",6134190,"1999-02",1999,2,3.4,"E",-3,"E",0.2,"E",14,"",-11,"E",40.3,"",18,"",58.3,"",NA,"",NA,NA,NA,NA
"351",-82.67,42.04,"KINGSVILLE MOE",6134190,"1999-03",1999,3,5.1,"",-2.5,"",1.3,"",16.5,"S",-14,"",24.5,"",47,"",71.5,"",0,"",NA,NA,NA,NA
"352",-82.67,42.04,"KINGSVILLE MOE",6134190,"1999-04",1999,4,13.6,"",5,"",9.3,"",19.5,"S",0.5,"",119.5,"",0,"",119.5,"",0,"",NA,NA,NA,NA
"353",-82.67,42.04,"KINGSVILLE MOE",6134190,"1999-05",1999,5,21.2,"",11.5,"",16.4,"",29.5,"",6,"S",35.6,"",0,"",35.6,"",0,"",NA,NA,NA,NA
"354",-82.67,42.04,"KINGSVILLE MOE",6134190,"1999-06",1999,6,26,"E",17.6,"E",21.8,"E",32,"S",8.5,"",41.9,"",0,"",41.9,"",0,"",NA,NA,NA,NA
"355",-82.67,42.04,"KINGSVILLE MOE",6134190,"1999-07",1999,7,28.9,"E",20.7,"",24.8,"E",33,"S",14,"S",49.7,"",0,"",49.7,"",0,"",NA,NA,NA,NA
"356",-82.67,42.04,"KINGSVILLE MOE",6134190,"1999-08",1999,8,25,"E",16.9,"",21,"E",31,"",11,"S",66.7,"",0,"",66.7,"",0,"",NA,NA,NA,NA
"357",-82.67,42.04,"KINGSVILLE MOE",6134190,"1999-09",1999,9,23.8,"E",14.3,"E",19.1,"E",30,"",3.5,"E",27.6,"",0,"",27.6,"",0,"",NA,NA,NA,NA
"358",-82.67,42.04,"KINGSVILLE MOE",6134190,"1999-10",1999,10,15.4,"E",6.9,"E",11.2,"E",22,"",1.5,"B",57.4,"",0,"",57.4,"",0,"",NA,NA,NA,NA
"359",-82.67,42.04,"KINGSVILLE MOE",6134190,"1999-11",1999,11,10,"E",3.4,"",6.8,"E",18,"",-4.5,"",46.6,"",0,"",46.6,"",0,"",NA,NA,NA,NA
"360",-82.67,42.04,"KINGSVILLE MOE",6134190,"1999-12",1999,12,3.3,"",-2.3,"",0.5,"",13.5,"",-11,"",53.9,"",3.6,"",57.5,"",NA,"M",NA,NA,NA,NA
"361",-82.67,42.04,"KINGSVILLE MOE",6134190,"2000-01",2000,1,-0.4,"",-7.5,"",-4,"",12.5,"",-18,"",16.6,"",16.2,"E",32.8,"E",NA,"M",NA,NA,NA,NA
"362",-82.67,42.04,"KINGSVILLE MOE",6134190,"2000-02",2000,2,3.2,"",-4.7,"E",-0.9,"E",16,"",-13,"E",11.6,"",18,"",29.6,"",NA,"M",NA,NA,NA,NA
"363",-82.67,42.04,"KINGSVILLE MOE",6134190,"2000-03",2000,3,9.3,"E",1.4,"E",5.4,"E",18.5,"S",-5.5,"",35,"",12,"",47,"",0,"",NA,NA,NA,NA
"364",-82.67,42.04,"KINGSVILLE MOE",6134190,"2000-04",2000,4,12.1,"E",4,"E",8.1,"E",20.5,"",-3,"E",87.1,"",2.8,"",89.9,"",0,"",NA,NA,NA,NA
"365",-82.67,42.04,"KINGSVILLE MOE",6134190,"2000-05",2000,5,20.2,"",11.7,"E",16,"E",27,"",5,"",104.5,"E",0,"",104.5,"E",0,"",NA,NA,NA,NA
"366",-82.67,42.04,"KINGSVILLE MOE",6134190,"2000-06",2000,6,24.2,"",16.7,"",20.5,"",29,"",9.5,"",103.9,"",0,"",103.9,"",0,"",NA,NA,NA,NA
"367",-82.67,42.04,"KINGSVILLE MOE",6134190,"2000-07",2000,7,25.6,"E",17.4,"E",21.5,"E",29.5,"E",13,"B",148.2,"",0,"",148.2,"",0,"",NA,NA,NA,NA
"368",-82.67,42.04,"KINGSVILLE MOE",6134190,"2000-08",2000,8,25.7,"E",17.4,"",21.6,"E",29.5,"",11,"",88,"E",0,"",88,"E",0,"",NA,NA,NA,NA
"369",-82.67,42.04,"KINGSVILLE MOE",6134190,"2000-09",2000,9,21.6,"E",13.7,"E",17.6,"E",28.5,"S",5.5,"S",70.7,"",0,"",70.7,"",0,"",NA,NA,NA,NA
"370",-82.67,42.04,"KINGSVILLE MOE",6134190,"2000-10",2000,10,17.2,"E",8.8,"E",13,"E",23.5,"",0.5,"E",65.3,"",0,"",65.3,"",0,"",NA,NA,NA,NA
"371",-82.67,42.04,"KINGSVILLE MOE",6134190,"2000-11",2000,11,8,"",2.6,"E",5.3,"E",18.5,"",-8.5,"E",32.7,"E",1.2,"",33.9,"E",0,"",NA,NA,NA,NA
"372",-82.67,42.04,"KINGSVILLE MOE",6134190,"2000-12",2000,12,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,NA
"373",-82.67,42.04,"KINGSVILLE MOE",6134190,"2001-01",2001,1,-0.3,"",-5.4,"E",-2.9,"E",5,"",-15,"S",10,"E",9.6,"E",19.6,"E",NA,"M",NA,NA,NA,NA
"374",-82.67,42.04,"KINGSVILLE MOE",6134190,"2001-02",2001,2,1.9,"E",-4.3,"",-1.2,"E",10.5,"",-12,"",54.3,"E",3,"",57.3,"E",0,"",NA,NA,NA,NA
"375",-82.67,42.04,"KINGSVILLE MOE",6134190,"2001-03",2001,3,4.3,"",-2.4,"E",1,"E",12,"S",-11.5,"",16.1,"",12,"",28.1,"",0,"",NA,NA,NA,NA
"376",-82.67,42.04,"KINGSVILLE MOE",6134190,"2001-04",2001,4,13.5,"E",4.7,"E",9.1,"E",23,"S",-2,"S",72.2,"",0,"T",72.2,"",0,"",NA,NA,NA,NA
"377",-82.67,42.04,"KINGSVILLE MOE",6134190,"2001-05",2001,5,20.9,"E",11.5,"E",16.2,"E",30,"B",4,"",74.2,"",0,"",74.2,"",0,"",NA,NA,NA,NA
"378",-82.67,42.04,"KINGSVILLE MOE",6134190,"2001-06",2001,6,24.8,"",16.3,"E",20.6,"E",32,"",8,"",34.1,"",0,"",34.1,"",0,"",NA,NA,NA,NA
"379",-82.67,42.04,"KINGSVILLE MOE",6134190,"2001-07",2001,7,27.3,"E",18.8,"E",23.1,"E",31.5,"B",7.5,"",30.3,"",0,"",30.3,"",0,"",NA,NA,NA,NA
"380",-82.67,42.04,"KINGSVILLE MOE",6134190,"2001-08",2001,8,27.2,"",19.3,"E",23.2,"E",32,"",14,"S",34.8,"E",0,"",34.8,"E",0,"",NA,NA,NA,NA
"381",-82.67,42.04,"KINGSVILLE MOE",6134190,"2001-09",2001,9,21.2,"E",13.5,"E",17.3,"E",29.5,"",4.5,"E",108.6,"",0,"",108.6,"",0,"",NA,NA,NA,NA
"382",-82.67,42.04,"KINGSVILLE MOE",6134190,"2001-10",2001,10,14.5,"",8.4,"E",11.5,"E",22.5,"",0,"B",139.9,"",0,"",139.9,"",0,"",NA,NA,NA,NA
"383",-82.67,42.04,"KINGSVILLE MOE",6134190,"2001-11",2001,11,12,"",5.7,"E",8.9,"E",17,"",0,"S",65.8,"",0,"",65.8,"",0,"",NA,NA,NA,NA
"384",-82.67,42.04,"KINGSVILLE MOE",6134190,"2001-12",2001,12,5.1,"E",0.4,"E",2.8,"E",14.5,"",-9,"B",52.6,"",3,"",55.6,"",2,"",NA,NA,NA,NA
"385",-82.67,42.04,"KINGSVILLE MOE",6134190,"2002-01",2002,1,2.7,"",-2.4,"",0.2,"",10,"",-9,"S",58.4,"",13.5,"E",71.9,"E",NA,"M",NA,NA,NA,NA
"386",-82.67,42.04,"KINGSVILLE MOE",6134190,"2002-02",2002,2,3.4,"E",-2.4,"E",0.5,"E",10.5,"",-9,"",24.6,"",6,"",30.6,"",4,"",NA,NA,NA,NA
"387",-82.67,42.04,"KINGSVILLE MOE",6134190,"2002-03",2002,3,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,NA
"388",-82.67,42.04,"KINGSVILLE MOE",6134190,"2002-04",2002,4,12.7,"E",4.4,"E",8.4,"I",27,"E",-6,"E",157.5,"",7,"",164.5,"",0,"",NA,NA,NA,NA
"389",-82.67,42.04,"KINGSVILLE MOE",6134190,"2002-05",2002,5,16.6,"E",8.1,"E",12.4,"E",30,"E",0,"E",97.1,"E",0,"",97.1,"E",0,"",NA,NA,NA,NA
"390",-82.67,42.04,"KINGSVILLE MOE",6134190,"2002-06",2002,6,25,"",16.6,"E",20.8,"E",30.5,"",9,"E",15.7,"",0,"",15.7,"",0,"",NA,NA,NA,NA
"391",-82.67,42.04,"KINGSVILLE MOE",6134190,"2002-07",2002,7,28.4,"",19.7,"E",24.1,"E",33.5,"",12.5,"",82.7,"",0,"",82.7,"",0,"",NA,NA,NA,NA
