"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2001-05","2001","05","20.6","E","8.4","E","14.6","E","28.5","E","2.0","","67.1","","0.0","","67.1","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2001-06","2001","06","24.6","","12.8","E","18.7","E","31.5","S","4.0","","46.2","","0.0","","46.2","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2001-07","2001","07","25.8","","14.6","","20.2","","33.0","","9.0","S","24.2","","0.0","","24.2","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2001-08","2001","08","28.2","","16.1","","22.2","","36.0","","8.5","","58.1","","0.0","","58.1","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2001-09","2001","09","21.4","","11.1","","16.3","","30.5","S","3.0","","108.4","","0.0","","108.4","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2001-10","2001","10","15.0","E","5.9","E","10.5","E","24.0","","-4.0","","92.1","","0.0","T","92.1","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2001-11","2001","11","9.9","E","1.9","E","5.9","E","19.0","","-5.5","","81.5","","0.0","T","81.5","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2001-12","2001","12","3.9","I","-3.7","E","-0.3","I","18.0","I","-13.5","E","39.5","E","25.4","E","64.9","E","6","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2002-01","2002","01","1.7","E","-6.1","E","-2.2","E","9.5","","-18.5","","8.3","","43.6","","51.9","","0","T","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2002-02","2002","02","","","","","","","","","","","","","","","","","","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2002-03","2002","03","4.0","E","-5.6","E","-0.8","E","19.0","","-15.0","","55.8","","30.6","","86.4","","0","T","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2002-04","2002","04","11.5","E","1.5","E","6.3","E","27.0","E","-10.0","E","94.9","","7.3","","102.2","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2002-05","2002","05","15.9","","5.8","","10.8","","26.5","","-0.5","","120.4","","0.0","T","120.4","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2002-06","2002","06","22.9","","12.2","","17.6","","29.0","","3.5","","136.5","","0.0","","136.5","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2002-07","2002","07","27.3","E","16.4","E","21.9","E","32.5","S","9.5","","18.9","E","0.0","","18.9","E","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2002-08","2002","08","27.3","","15.1","E","21.2","E","34.0","","9.0","","20.9","","0.0","","20.9","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2002-09","2002","09","24.0","E","12.4","E","18.2","E","33.0","","4.0","","88.2","","0.0","","88.2","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2002-10","2002","10","12.0","E","3.6","E","7.8","E","26.0","","-6.0","B","85.2","","0.0","T","85.2","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2002-11","2002","11","5.7","E","-1.7","E","2.1","I","19.0","E","-12.0","E","39.8","","34.9","E","74.7","E","","M","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2002-12","2002","12","0.6","E","-7.7","E","-3.5","E","9.5","","-20.5","","13.8","","9.1","","22.9","","0","T","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2003-01","2003","01","-6.2","I","-20.6","I","-12.1","I","1.0","I","-32.5","I","0.0","","64.4","E","64.4","E","35","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2003-02","2003","02","-5.1","E","-17.1","E","-11.2","E","5.0","","-32.5","","22.8","","22.5","","45.3","","30","E","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2003-03","2003","03","3.6","E","-8.7","E","-2.5","E","19.0","","-30.5","","39.2","","21.4","","60.6","","0","T","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2003-04","2003","04","9.4","E","-1.7","E","3.9","E","25.5","","-12.0","E","30.0","","23.2","","53.2","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2003-05","2003","05","18.5","","7.0","E","12.8","E","26.5","","-1.0","","119.4","","0.0","","119.4","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2003-06","2003","06","23.3","E","11.9","","17.6","E","31.0","","3.0","","59.0","","0.0","","59.0","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2003-07","2003","07","26.2","E","15.2","E","20.7","E","31.0","","10.5","S","89.0","","0.0","","89.0","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2003-08","2003","08","26.5","","16.1","E","21.3","E","30.5","","8.0","","95.9","","0.0","","95.9","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2003-09","2003","09","22.6","E","11.4","E","17.1","E","29.0","B","3.5","E","86.3","","0.0","","86.3","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2003-10","2003","10","12.6","","3.3","","8.0","","24.5","","-2.0","","136.7","","0.0","T","136.7","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2003-11","2003","11","7.9","E","-0.2","E","3.9","E","18.0","","-9.5","","128.3","","6.0","","134.3","","2","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2003-12","2003","12","0.8","E","-7.0","E","-3.1","E","10.5","","-17.5","","83.1","","25.6","","108.7","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2004-01","2004","01","-8.5","","-19.1","","-13.9","","9.0","","-36.0","","6.6","","46.0","","52.6","","25","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2004-02","2004","02","-0.8","","-13.4","E","-7.1","E","7.0","S","-29.0","","5.0","","30.6","","35.6","","27","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2004-03","2004","03","5.8","E","-3.4","E","1.2","E","18.0","E","-13.0","","35.8","","14.8","","50.6","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2004-04","2004","04","11.7","E","1.1","E","6.4","E","26.0","","-10.5","","105.3","","2.0","","107.3","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2004-05","2004","05","19.1","E","8.3","E","13.7","E","29.5","","-1.0","","103.7","","0.0","","103.7","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2004-06","2004","06","22.5","E","11.3","E","16.9","E","28.0","","6.0","S","82.6","E","0.0","","82.6","E","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2004-07","2004","07","25.3","E","15.7","","20.5","E","30.0","","11.0","","151.8","","0.0","","151.8","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2004-08","2004","08","23.7","E","14.5","E","19.2","E","28.0","","8.0","","76.6","","0.0","","76.6","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2004-09","2004","09","22.2","","11.8","E","17.0","E","27.0","","5.5","E","145.4","","0.0","","145.4","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2004-10","2004","10","14.5","E","5.3","","9.9","E","24.0","","-1.0","","57.8","","0.0","","57.8","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2004-11","2004","11","7.6","","-0.5","E","3.5","E","15.0","","-8.0","","100.4","","1.0","","101.4","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2004-12","2004","12","-0.4","","-9.2","","-4.8","","10.5","","-28.5","","92.6","","31.8","","124.4","","9","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2005-01","2005","01","-5.1","E","-14.2","E","-9.7","E","15.5","","-30.0","","26.8","","24.9","","51.7","","12","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2005-02","2005","02","-0.6","","-12.1","","-6.3","","7.5","","-23.0","","37.2","","32.8","E","70.0","E","15","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2005-03","2005","03","3.3","","-8.9","E","-2.8","E","17.5","","-22.5","","16.6","","14.0","","30.6","","0","T","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2005-04","2005","04","12.9","E","0.6","","6.8","E","22.0","","-4.5","","118.8","","0.0","T","118.8","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2005-05","2005","05","17.6","E","5.4","","11.5","E","27.5","","-2.0","","32.2","","0.0","T","32.2","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2005-06","2005","06","26.9","E","15.7","","21.3","E","34.0","","8.0","","40.0","","0.0","","40.0","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2005-07","2005","07","28.2","","17.0","E","22.6","E","34.0","","10.5","","115.2","","0.0","","115.2","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2005-08","2005","08","27.2","","16.2","","21.7","","31.5","S","10.0","","101.0","","0.0","","101.0","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2005-09","2005","09","23.0","E","12.5","","17.8","E","28.0","S","2.0","","97.2","","0.0","","97.2","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2005-10","2005","10","13.8","","5.8","","9.8","","25.0","","-2.5","","137.8","","0.0","","137.8","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2005-11","2005","11","9.3","E","-0.3","","4.5","E","22.0","","-13.0","","142.2","","7.6","","149.8","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2005-12","2005","12","-1.5","E","-8.5","","-5.0","E","4.0","","-24.0","","10.4","","43.0","","53.4","","","M","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2006-01","2006","01","1.6","","-7.3","","-2.9","","11.0","","-20.5","","94.0","","16.6","","110.6","","7","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2006-02","2006","02","-1.3","I","-10.8","I","-6.2","I","9.0","I","-26.0","I","41.4","","23.8","","65.2","","19","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2006-03","2006","03","5.1","","-6.4","","-0.6","","23.5","","-21.0","","43.8","","2.0","","45.8","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2006-04","2006","04","14.0","","1.6","","7.8","","23.0","","-6.5","","70.2","","4.4","","74.6","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2006-05","2006","05","20.2","E","9.0","E","14.6","E","31.5","","-1.0","","94.8","","0.0","","94.8","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2006-06","2006","06","23.5","","13.6","","18.5","","30.0","","7.0","","107.6","","0.0","","107.6","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2006-07","2006","07","27.2","","17.0","E","22.1","E","31.5","","11.5","","47.4","","0.0","","47.4","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2006-08","2006","08","25.8","","14.7","","20.3","","35.0","","8.0","","27.6","","0.0","","27.6","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2006-09","2006","09","19.4","E","10.5","E","15.0","E","26.0","","0.5","","152.2","","0.0","","152.2","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2006-10","2006","10","12.6","","3.9","","8.3","","21.0","","-3.0","","143.6","","4.6","","148.2","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2006-11","2006","11","8.6","","1.2","E","4.9","E","16.5","","-4.5","S","118.8","","1.0","","119.8","","0","","","","",""
"-76.08","44.52","LYNDHURST SHAWMERE","6104725","2006-12","2006","12","4.2","","-3.3","","0.5","","11.0","S","-14.0","","80.2","","9.4","","89.6","","4","","","","",""
