"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-75.70","44.60","BROCKVILLE","6100969","1930-05","1930","05","19.7","","7.7","","13.7","","28.9","","0.6","","91.9","","0.0","","91.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1930-06","1930","06","25.2","","13.9","","19.6","","31.7","","4.4","","55.4","","0.0","","55.4","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1930-07","1930","07","24.9","","14.9","","19.9","","29.4","","7.8","","90.9","","0.0","","90.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1930-08","1930","08","24.1","","13.7","","18.9","","30.6","","7.2","","47.2","","0.0","","47.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1930-09","1930","09","21.7","","12.1","","16.9","","26.7","S","4.4","","17.5","","0.0","","17.5","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1930-10","1930","10","15.1","","4.9","","10.0","","26.7","","-2.8","","9.9","","0.0","","9.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1930-11","1930","11","9.5","","0.1","","4.8","","17.8","","-14.4","","39.9","","2.0","","41.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1930-12","1930","12","-0.6","","-7.4","","-4.0","","6.1","","-21.7","","8.6","","8.4","","17.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1931-01","1931","01","-4.7","","-12.8","","-8.8","","4.4","","-27.2","","0.0","","66.0","","66.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1931-02","1931","02","-1.3","","-11.8","","-6.6","","5.0","","-27.2","","0.0","","38.1","","38.1","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1931-03","1931","03","5.7","","-3.2","","1.3","","15.6","","-6.7","","14.0","","22.9","","36.8","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1931-04","1931","04","13.9","","1.9","","7.9","","28.3","","-4.4","","70.9","","0.0","","70.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1931-05","1931","05","19.6","","8.0","","13.8","","30.0","","-1.7","","85.1","","0.0","","85.1","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1931-06","1931","06","24.9","","11.8","","18.4","","33.9","","4.4","","44.2","","0.0","","44.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1931-07","1931","07","27.5","","17.3","","22.4","","38.3","","13.3","","95.5","","0.0","","95.5","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1931-08","1931","08","25.2","","14.9","","20.1","","31.1","","7.8","","19.6","","0.0","","19.6","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1931-09","1931","09","22.4","","11.8","","17.1","","31.7","","4.4","","109.0","","0.0","","109.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1931-10","1931","10","16.6","","6.5","","11.6","","25.0","","-1.7","","41.7","","0.0","","41.7","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1931-11","1931","11","10.8","","3.2","","7.0","","18.9","","-5.0","","41.7","","0.0","","41.7","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1931-12","1931","12","0.8","","-6.6","","-2.9","","9.4","","-17.8","","69.6","","5.1","","74.7","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1932-01","1932","01","1.9","","-4.8","","-1.5","","12.8","","-17.8","","84.8","","22.9","","107.7","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1932-02","1932","02","-1.3","","-9.6","","-5.5","","10.0","","-20.6","S","21.6","","25.4","","47.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1932-03","1932","03","1.4","","-8.1","","-3.4","","13.3","","-17.8","","37.6","","71.1","","108.7","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1932-04","1932","04","9.4","","-0.8","","4.3","","26.1","","-9.4","","93.0","","12.7","","105.7","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1932-05","1932","05","19.7","","7.6","","13.7","","30.0","","-1.1","","33.3","","0.0","","33.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1932-06","1932","06","24.4","","13.2","","18.8","","30.0","","3.3","","32.0","","0.0","","32.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1932-07","1932","07","24.1","","14.3","","19.2","","29.4","","9.4","","77.0","","0.0","","77.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1932-08","1932","08","25.8","","15.9","","20.9","","30.0","","8.3","","77.5","","0.0","","77.5","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1932-09","1932","09","21.3","","10.4","","15.9","","31.1","","-0.6","","33.3","","0.0","","33.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1932-10","1932","10","15.9","","6.4","","11.2","","25.6","","-1.1","S","87.9","","0.0","","87.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1932-11","1932","11","5.7","","-4.7","","0.5","","20.0","","-15.6","","75.7","","5.1","","80.8","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1932-12","1932","12","1.9","","-6.5","","-2.3","","15.0","","-30.0","","52.8","","22.9","","75.7","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1933-01","1933","01","2.3","","-5.2","","-1.5","","10.0","","-15.0","","28.2","","1.3","","29.5","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1933-02","1933","02","0.6","","-8.9","","-4.2","","8.3","","-23.9","","40.6","","27.9","","68.6","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1933-03","1933","03","1.4","","-5.8","","-2.2","","9.4","","-17.2","","76.7","","15.2","","91.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1933-04","1933","04","12.1","","1.9","","7.0","","26.1","","-4.4","","100.6","","12.7","","113.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1933-05","1933","05","20.3","","8.4","","14.4","","27.2","","-1.7","","72.6","","0.0","","72.6","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1933-06","1933","06","25.5","","13.2","","19.4","","32.8","","3.9","","48.3","","0.0","","48.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1933-07","1933","07","27.8","","15.1","","21.5","","35.6","","8.9","","28.7","","0.0","","28.7","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1933-08","1933","08","26.4","","13.4","","19.9","","31.7","","7.2","","90.9","","0.0","","90.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1933-09","1933","09","22.0","","11.2","","16.6","","29.4","","1.1","","27.9","","0.0","","27.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1933-10","1933","10","13.1","","3.7","","8.4","","23.3","","-9.4","","65.0","","7.6","","72.6","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1933-11","1933","11","1.4","","-8.0","","-3.3","","19.4","","-17.8","","67.6","","29.2","","96.8","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1933-12","1933","12","-5.2","","-14.5","","-9.9","","6.7","","-36.1","","75.2","","44.5","","119.6","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1934-01","1934","01","-4.1","","-12.6","","-8.4","","5.0","","-26.7","","45.5","","33.0","","78.5","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1934-02","1934","02","-8.6","","-20.3","","-14.5","","0.6","","-32.8","","0.0","","36.8","","36.8","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1934-03","1934","03","0.9","","-7.6","","-3.4","","8.3","","-17.8","","69.6","","7.6","","77.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1934-04","1934","04","11.6","","1.1","","6.4","","25.0","","-4.4","","74.4","","2.5","","77.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1934-05","1934","05","21.0","","7.2","","14.1","","30.6","","-1.1","","16.8","","0.0","","16.8","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1934-06","1934","06","25.8","","13.6","","19.7","","33.9","","4.4","","47.5","","0.0","","47.5","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1934-07","1934","07","27.9","","15.4","","21.7","","33.3","","7.8","","62.7","","0.0","","62.7","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1934-08","1934","08","23.9","","12.5","","18.2","","31.7","","4.4","","29.5","","0.0","","29.5","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1934-09","1934","09","21.8","","13.3","","17.6","","29.4","","3.9","","62.5","","0.0","","62.5","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1934-10","1934","10","12.4","","2.5","","7.5","","23.3","","-6.1","","20.8","","0.0","T","20.8","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1934-11","1934","11","8.2","","1.0","","4.6","","18.3","","-8.3","","71.4","","10.2","","81.5","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1934-12","1934","12","-4.3","","-12.8","","-8.6","","10.0","","-27.8","","29.2","","40.6","","69.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1935-01","1935","01","-5.9","","-16.7","","-11.3","","7.8","","-33.9","","77.7","","54.6","","132.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1935-02","1935","02","-3.3","","-13.0","","-8.2","","5.6","","-30.6","","10.2","","29.2","","39.4","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1935-03","1935","03","4.0","","-5.5","","-0.8","","13.9","","-19.4","","55.4","","0.0","T","55.4","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1935-04","1935","04","11.4","","1.4","","6.4","","26.7","","-6.1","","68.8","","10.2","","79.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1935-05","1935","05","17.4","","4.2","","10.8","","26.1","","-5.6","","49.8","","0.0","","49.8","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1935-06","1935","06","23.0","","12.6","","17.8","","28.9","","7.2","","102.9","","0.0","","102.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1935-07","1935","07","27.2","","17.5","","22.4","","30.6","S","9.4","","38.9","","0.0","","38.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1935-08","1935","08","25.7","","14.9","","20.3","","32.2","","5.6","","16.3","","0.0","","16.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1935-09","1935","09","18.7","","8.3","","13.5","","26.1","","-3.9","","85.3","","0.0","","85.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1935-10","1935","10","15.6","","4.9","","10.3","","23.3","","-5.0","","38.1","","0.0","","38.1","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1935-11","1935","11","7.9","","-0.1","","3.9","","21.1","","-12.8","S","61.0","","7.6","","68.6","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1935-12","1935","12","-4.6","","-12.4","","-8.5","","3.9","","-23.9","","19.6","","21.6","","41.1","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1936-01","1936","01","-5.8","","-13.8","","-9.8","","3.9","","-28.3","","21.6","","47.0","","68.6","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1936-02","1936","02","-5.1","","-16.1","","-10.6","","7.2","","-26.7","","22.9","","40.6","","63.5","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1936-03","1936","03","5.4","","-4.0","","0.7","","16.7","","-21.7","","105.4","","19.1","","124.5","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1936-04","1936","04","9.7","","1.1","","5.4","","21.1","","-5.6","S","68.3","","2.5","","70.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1936-05","1936","05","20.4","","8.2","","14.3","","28.9","","-3.9","","26.2","","0.0","","26.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1936-06","1936","06","23.6","","12.4","","18.0","","30.0","","6.1","","59.9","","0.0","","59.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1936-07","1936","07","26.0","","14.0","","20.0","","34.4","","9.4","","42.9","","0.0","","42.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1936-08","1936","08","24.1","","13.4","","18.8","","30.0","S","7.2","S","85.6","","0.0","","85.6","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1936-09","1936","09","20.9","","10.7","","15.8","","29.4","","0.0","","109.2","","0.0","","109.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1936-10","1936","10","14.5","","3.7","","9.1","","23.3","","-9.4","","75.7","","5.1","","80.8","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1936-11","1936","11","2.7","","-5.3","","-1.3","","18.3","","-17.8","","51.1","","27.9","","79.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1936-12","1936","12","0.0","","-8.4","","-4.2","","10.6","","-25.0","","55.4","","24.1","","79.5","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1937-01","1937","01","0.7","","-6.5","","-2.9","","10.6","","-18.3","","113.0","","8.9","","121.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1937-02","1937","02","0.5","","-8.2","","-3.9","","10.6","","-16.7","","25.9","","20.3","","46.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1937-03","1937","03","0.8","","-7.8","","-3.5","","6.1","S","-17.2","","3.0","","36.8","","39.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1937-04","1937","04","","M","","M","","M","","M","","M","97.5","","0.0","","97.5","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1937-05","1937","05","19.6","","8.3","","14.0","","29.4","","2.2","S","74.2","","0.0","","74.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1937-06","1937","06","23.1","","13.2","","18.2","","29.4","","6.7","","98.8","","0.0","","98.8","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1937-07","1937","07","26.4","","16.3","","21.4","","31.1","","10.0","","54.1","","0.0","","54.1","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1937-08","1937","08","26.7","","17.3","","22.0","","31.7","","10.0","","71.9","","0.0","","71.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1937-09","1937","09","20.1","","10.2","","15.2","","29.4","S","2.2","","37.3","","0.0","","37.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1937-10","1937","10","13.2","","3.9","","8.6","","25.0","","-5.0","","103.9","","0.0","","103.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1937-11","1937","11","7.1","","","M","","M","15.6","S","","M","74.4","","0.0","","74.4","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1937-12","1937","12","-2.3","","-10.4","","-6.4","","4.4","","-26.1","","0.0","","87.6","","87.6","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1938-01","1938","01","-4.8","","-13.1","","-9.0","","6.1","","-28.9","","11.2","","22.9","","34.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1938-02","1938","02","-2.1","","-10.7","","-6.4","","4.4","","-23.3","","41.4","","12.7","","54.1","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1938-03","1938","03","4.6","","-5.9","","-0.7","","22.8","","-31.7","","60.2","","21.6","","81.8","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1938-04","1938","04","13.2","","2.3","","7.8","","26.7","","-9.4","","45.2","","20.3","","65.5","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1938-05","1938","05","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1938-06","1938","06","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1938-07","1938","07","27.9","","15.3","","21.6","","32.8","","9.4","","60.2","","0.0","","60.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1938-08","1938","08","28.9","","15.6","","22.3","","33.9","S","7.8","S","79.8","","0.0","","79.8","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1938-09","1938","09","20.5","","","M","","M","26.7","S","","M","138.9","","0.0","","138.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1938-10","1938","10","15.4","","3.2","","9.3","","24.4","","-3.3","","21.1","","0.0","","21.1","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1938-11","1938","11","7.8","","-1.8","","3.0","","22.2","","-18.3","","50.8","","7.1","","57.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1938-12","1938","12","-0.1","","-7.4","","-3.8","","11.1","","-21.1","","59.4","","55.9","","115.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1939-01","1939","01","-3.6","","-13.1","","-8.4","","5.6","S","-32.2","","37.1","","18.5","","55.6","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1939-02","1939","02","-2.3","","-13.9","","-8.1","","4.4","","-24.4","S","22.9","","86.4","","109.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1939-03","1939","03","0.0","","-9.1","","-4.6","","7.2","S","-22.2","","52.1","","22.9","","74.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1939-04","1939","04","8.4","","-0.9","","3.8","","16.1","","-6.1","S","74.7","","6.4","","81.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1939-05","1939","05","20.4","","5.9","","13.2","","29.4","","-1.7","","80.0","","0.0","","80.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1939-06","1939","06","25.1","","12.3","","18.7","","32.8","","5.6","","40.6","","0.0","","40.6","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1939-07","1939","07","28.1","","14.9","","21.5","","33.9","","8.3","","74.7","","0.0","","74.7","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1939-08","1939","08","28.1","","15.8","","22.0","","32.8","","10.0","S","71.4","","0.0","","71.4","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1939-09","1939","09","20.9","","8.9","","14.9","","32.2","","-0.6","","95.3","","2.5","","97.8","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1939-10","1939","10","14.4","","2.9","","8.7","","23.3","","-7.2","","56.6","","0.0","","56.6","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1939-11","1939","11","4.8","","-4.7","","0.1","","20.0","","-13.9","","21.8","","3.8","","25.7","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1939-12","1939","12","-1.0","","-8.1","","-4.6","","10.0","","-21.7","","59.9","","45.5","","105.4","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1940-01","1940","01","-7.8","","-17.1","","-12.5","","5.6","S","-29.4","","32.5","","30.5","","63.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1940-02","1940","02","-4.3","","-13.7","","-9.0","","2.8","","-25.0","","3.3","","45.7","","49.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1940-03","1940","03","0.1","","-8.7","","-4.3","","10.0","","-18.9","","59.7","","64.8","","124.5","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1940-04","1940","04","9.0","","-0.5","","4.3","","23.9","","-8.3","","71.6","","0.0","T","71.6","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1940-05","1940","05","19.7","","8.3","","14.0","","30.6","","-2.2","","98.3","","0.0","","98.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1940-06","1940","06","23.4","","12.5","","18.0","","30.0","","5.0","S","118.1","","0.0","","118.1","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1940-07","1940","07","27.1","","15.3","","21.2","","32.8","","8.3","","72.4","","0.0","","72.4","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1940-08","1940","08","26.4","","13.5","","20.0","","32.8","S","3.3","","34.3","","0.0","","34.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1940-09","1940","09","21.8","","10.2","","16.0","","28.3","","0.6","","37.6","","0.0","","37.6","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1940-10","1940","10","12.4","","1.3","","6.9","","22.2","","-11.1","","53.3","","0.0","T","53.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1940-11","1940","11","5.2","","-2.4","","1.4","","16.7","","-20.6","","53.3","","85.9","","139.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1940-12","1940","12","-0.3","","-9.7","","-5.0","","7.2","","-27.8","","92.5","","35.8","","128.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1941-01","1941","01","-5.8","","-14.7","","-10.3","","4.4","","-27.2","","16.8","","69.3","","86.1","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1941-02","1941","02","-2.4","","-12.9","","-7.7","","7.8","","-26.7","","17.8","","64.8","","82.6","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1941-03","1941","03","0.2","","-10.3","","-5.1","","7.2","","-23.3","","3.3","","57.9","","61.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1941-04","1941","04","15.5","","2.2","","8.9","","28.3","","-4.4","S","14.7","","0.0","","14.7","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1941-05","1941","05","21.5","","6.9","","14.2","","29.4","","-1.1","S","42.4","","0.0","","42.4","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1941-06","1941","06","27.3","","13.2","","20.3","","33.9","","5.6","","18.8","","0.0","","18.8","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1941-07","1941","07","29.2","","15.9","","22.6","","35.6","S","9.4","","113.0","","0.0","","113.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1941-08","1941","08","25.0","","12.8","","18.9","","31.1","","4.4","","78.5","","0.0","","78.5","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1941-09","1941","09","22.9","","9.8","","16.4","","28.9","","0.6","","47.5","","0.0","","47.5","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1941-10","1941","10","13.7","","4.4","","9.1","","26.1","","-6.7","S","110.5","","0.0","T","110.5","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1941-11","1941","11","8.0","","0.6","","4.3","","18.3","","-11.1","","67.3","","0.0","T","67.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1941-12","1941","12","-0.6","","-8.9","","-4.8","","17.2","","-23.3","","62.2","","24.4","","86.6","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1942-01","1942","01","-3.7","","-13.1","","-8.4","","9.4","","-27.8","S","47.8","","80.0","","127.8","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1942-02","1942","02","-4.3","","-12.9","","-8.6","","3.9","","-27.2","","22.4","","77.5","","99.8","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1942-03","1942","03","5.7","","-2.6","","1.6","","13.3","","-7.8","S","37.6","","42.7","","80.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1942-04","1942","04","14.1","","1.7","","7.9","","26.7","","-2.8","S","46.7","","3.3","","50.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1942-05","1942","05","20.8","","8.0","","14.4","","29.4","","-0.6","","58.2","","0.0","","58.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1942-06","1942","06","24.2","","12.4","","18.3","","31.1","","5.0","","38.4","","0.0","","38.4","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1942-07","1942","07","27.5","","13.8","","20.7","","34.4","","2.8","","42.2","","0.0","","42.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1942-08","1942","08","25.6","","12.7","","19.2","","30.0","","1.7","","78.5","","0.0","","78.5","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1942-09","1942","09","21.4","","8.9","","15.2","","30.0","","-2.8","","159.8","","0.0","T","159.8","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1942-10","1942","10","16.4","","3.6","","10.0","","24.4","","-2.8","S","56.6","","0.0","T","56.6","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1942-11","1942","11","7.5","","-2.5","","2.5","","16.1","","-11.7","","35.1","","28.2","","63.2","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1942-12","1942","12","-3.9","","-11.6","","-7.8","","2.8","S","-35.0","","38.6","","45.5","","84.1","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1943-01","1943","01","-7.4","","-18.6","","-13.0","","2.2","S","-31.7","","2.0","","32.3","","34.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1943-02","1943","02","-2.4","","-12.7","","-7.6","","8.9","","-35.6","","38.1","","30.0","","68.1","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1943-03","1943","03","0.6","","-8.8","","-4.1","","7.8","","-24.4","","39.4","","10.2","","49.5","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1943-04","1943","04","7.9","","-2.3","","2.8","","17.2","","-12.8","","47.5","","9.4","","56.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1943-05","1943","05","17.9","","7.2","","12.6","","24.4","S","-3.3","","177.3","","0.0","","177.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1943-06","1943","06","25.1","","13.6","","19.4","","31.7","","5.6","","113.0","","0.0","","113.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1943-07","1943","07","27.2","","15.1","","21.2","","32.8","","8.9","","44.5","","0.0","","44.5","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1943-08","1943","08","25.4","","13.3","","19.4","","31.7","","5.0","","40.9","","0.0","","40.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1943-09","1943","09","19.5","","8.1","","13.8","","28.3","","-3.9","","71.4","","0.0","","71.4","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1943-10","1943","10","14.3","","3.4","","8.9","","26.1","","-6.1","","143.0","","0.0","","143.0","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1943-11","1943","11","6.7","","-0.9","","2.9","","17.2","","-12.2","S","64.5","","0.0","T","64.5","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1943-12","1943","12","-2.4","","-11.9","","-7.2","","7.2","","-32.2","","11.7","","21.6","","33.3","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1944-01","1944","01","-0.9","","-9.7","","-5.3","","6.7","","-23.9","","17.8","","21.1","","38.9","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1944-02","1944","02","-1.8","","-13.0","","-7.4","","5.6","","-29.4","","14.7","","34.8","","49.5","","","","","","",""
"-75.70","44.60","BROCKVILLE","6100969","1944-03","1944","03","1.0","","-8.0","","-3.5","","14.4","","-23.3","","19.3","","18.8","","38.1","","","","","","",""
